txn_time,txn_date,order_id,uid,shop_id,gmv,rebate
11/2/2015 13:07,11/2/2015,742616,7500,356313,13.5,2
11/2/2015 20:50,11/2/2015,847869,349307,35337,7.4,2
11/2/2015 18:05,11/2/2015,813243,954517,356697,10,2
11/2/2015 20:34,11/2/2015,844544,543394,356709,3,0.9
11/2/2015 12:27,11/2/2015,732239,505953,356745,7,2
11/2/2015 16:28,11/2/2015,794622,103917,356853,10.5,2
11/2/2015 13:17,11/2/2015,745304,274430,356877,5.3,1.59
11/2/2015 18:30,11/2/2015,818449,274430,356877,2.4,0
11/2/2015 16:34,11/2/2015,795633,101988,357513,55,2
11/2/2015 16:35,11/2/2015,795894,101988,357513,55,0
11/2/2015 13:58,11/2/2015,753768,34457,357969,13,2
11/2/2015 19:43,11/2/2015,833445,774193,358053,11.7,2
11/2/2015 20:42,11/2/2015,846141,60321,358317,9,2
11/2/2015 9:17,11/2/2015,689309,6857,358449,5,1.5
11/2/2015 9:57,11/2/2015,696128,317113,358449,10,2
11/2/2015 17:01,11/2/2015,800523,823658,358509,8,2
11/2/2015 17:02,11/2/2015,800670,823658,358509,4,0
11/2/2015 21:07,11/2/2015,851110,1713,358509,14,2
11/2/2015 22:38,11/2/2015,864131,349578,358509,7.5,2
11/2/2015 22:19,11/2/2015,862140,979984,358653,62.3,2
11/2/2015 19:16,11/2/2015,828000,51234,358821,17.9,2
11/2/2015 15:36,11/2/2015,781959,714412,358977,11,2
11/2/2015 20:37,11/2/2015,845149,56468,358989,10,2
11/2/2015 20:35,11/2/2015,844702,8850,359049,10,2
11/2/2015 12:51,11/2/2015,738102,8013,359313,11,2
11/2/2015 11:40,11/2/2015,719642,343865,359421,27,2
11/2/2015 11:40,11/2/2015,719728,763068,359421,32,2
11/2/2015 16:53,11/2/2015,798997,8387,359421,86,2
11/2/2015 21:20,11/2/2015,853697,377129,359421,30,2
11/2/2015 18:02,11/2/2015,812527,851892,35649,27.2,2
11/2/2015 10:14,11/2/2015,699397,8844,359721,7,2
11/2/2015 9:27,11/2/2015,690864,853250,359841,11.5,2
11/2/2015 13:05,11/2/2015,741936,144475,359865,10,2
11/2/2015 17:44,11/2/2015,808768,191573,359865,6,1.8
11/2/2015 14:10,11/2/2015,755981,285334,359877,15,2
11/2/2015 15:44,11/2/2015,783763,12012,359925,28,2
11/2/2015 9:54,11/2/2015,695689,983983,360165,7,2
11/2/2015 20:32,11/2/2015,844177,587922,360297,23,2
11/2/2015 12:39,11/2/2015,735177,485676,360417,23,2
11/2/2015 13:23,11/2/2015,746652,2266,360465,5.8,1.74
11/2/2015 19:49,11/2/2015,834613,249977,360465,8.2,2
11/2/2015 19:41,11/2/2015,833125,370302,360633,124,2
11/2/2015 19:59,11/2/2015,836499,913976,360633,23.4,2
11/2/2015 19:34,11/2/2015,831708,796221,361077,12.4,2
11/2/2015 20:23,11/2/2015,842046,796054,361077,12.2,2
11/2/2015 19:35,11/2/2015,831940,586524,35829,7.9,2
11/2/2015 7:24,11/2/2015,674820,596964,361869,10,2
11/2/2015 10:35,11/2/2015,703571,690458,361869,10,2
11/2/2015 16:11,11/2/2015,790851,584033,362073,35,2
11/2/2015 16:11,11/2/2015,790944,233952,362073,29,2
11/2/2015 17:12,11/2/2015,802465,174474,362073,32,2
11/2/2015 18:27,11/2/2015,817935,325847,362073,31,2
11/2/2015 9:51,11/2/2015,695094,619869,362277,0,0
11/2/2015 12:05,11/2/2015,726567,352840,362325,0,0
11/2/2015 12:05,11/2/2015,726621,352840,362325,0,0
11/2/2015 10:42,11/2/2015,705038,980866,37101,9.9,2
11/2/2015 18:46,11/2/2015,821858,1151,37701,12.9,2
11/2/2015 21:03,11/2/2015,850306,433290,37725,14.5,2
11/2/2015 23:14,11/2/2015,868084,139967,38313,7,2
11/2/2015 23:17,11/2/2015,868341,16567,38313,7,2
11/2/2015 23:18,11/2/2015,868480,743864,38313,7,2
11/2/2015 7:41,11/2/2015,676175,33693,38409,7,2
11/2/2015 7:43,11/2/2015,676352,2121,38409,7,2
11/2/2015 7:47,11/2/2015,676708,44884,38409,7,2
11/2/2015 7:49,11/2/2015,676923,44780,38409,8,2
11/2/2015 7:54,11/2/2015,677356,44404,38409,7,2
11/2/2015 17:02,11/2/2015,800762,532867,38409,7,2
11/2/2015 7:57,11/2/2015,677734,44884,38433,8,2
11/2/2015 8:00,11/2/2015,677957,44404,38433,7,2
11/2/2015 8:01,11/2/2015,678045,44780,38433,7,2
11/2/2015 8:06,11/2/2015,678677,233227,38433,7,2
11/2/2015 14:32,11/2/2015,763206,606078,38433,7,2
11/2/2015 17:35,11/2/2015,806880,10139,38793,19,2
11/2/2015 10:34,11/2/2015,703457,463277,41145,13.5,2
11/2/2015 12:49,11/2/2015,737682,586607,41145,15,2
11/2/2015 19:37,11/2/2015,832238,215917,3813,26,2
11/2/2015 19:52,11/2/2015,835208,472616,3813,54.2,2
11/2/2015 20:42,11/2/2015,846153,272252,3813,3.8,1.14
11/2/2015 12:31,11/2/2015,733397,160134,41361,5,1.5
11/2/2015 14:25,11/2/2015,760475,531853,41361,10,2
11/2/2015 17:52,11/2/2015,810419,474218,41433,48,2
11/2/2015 12:23,11/2/2015,731350,2262,41601,2,0.6
11/2/2015 14:47,11/2/2015,768360,88882,41601,3.5,1.05
11/2/2015 15:03,11/2/2015,774108,88882,41601,4.5,0
11/2/2015 16:53,11/2/2015,798945,741960,41601,4.5,1.35
11/2/2015 19:28,11/2/2015,830467,8987,41601,5,1.5
11/2/2015 19:46,11/2/2015,833983,9233,41601,7.65,2
11/2/2015 13:18,11/2/2015,745588,738088,43353,57,2
11/2/2015 16:33,11/2/2015,795552,220756,43353,55,2
11/2/2015 10:42,11/2/2015,704962,249033,43449,4.5,1.35
11/2/2015 12:37,11/2/2015,734820,408377,43449,7.2,2
11/2/2015 15:52,11/2/2015,785194,824617,43617,3,0.9
11/2/2015 12:28,11/2/2015,732558,8013,43665,9.1,2
11/2/2015 21:29,11/2/2015,855226,283361,43665,5,1.5
11/2/2015 9:58,11/2/2015,696419,394063,44433,3,0.9
11/2/2015 22:40,11/2/2015,864367,22644,44433,15,2
11/2/2015 22:44,11/2/2015,864807,987337,44433,11,2
11/2/2015 12:19,11/2/2015,730462,50656,44613,62.5,2
11/2/2015 13:54,11/2/2015,753026,862397,44685,7,2
11/2/2015 16:09,11/2/2015,790395,475397,44685,2,0.6
11/2/2015 16:50,11/2/2015,798595,23109,44685,2.5,0.75
11/2/2015 17:55,11/2/2015,810977,140958,44685,2.5,0.75
11/2/2015 10:59,11/2/2015,708658,257032,44769,8,2
11/2/2015 14:05,11/2/2015,754950,225593,44769,9,2
11/2/2015 11:11,11/2/2015,711782,604923,45021,12.2,2
11/2/2015 10:26,11/2/2015,701659,34952,45129,10,2
11/2/2015 10:41,11/2/2015,704917,419925,45129,10,2
11/2/2015 21:25,11/2/2015,854371,42129,45141,7.8,2
11/2/2015 20:49,11/2/2015,847715,578845,45681,9.9,2
11/2/2015 20:45,11/2/2015,846865,615518,46053,16.4,2
11/2/2015 20:46,11/2/2015,847124,615518,46053,1.8,0
11/2/2015 7:59,11/2/2015,677852,44780,46341,7,2
11/2/2015 8:01,11/2/2015,678083,44884,46341,7.5,2
11/2/2015 8:05,11/2/2015,678530,82491,46341,7,2
11/2/2015 8:34,11/2/2015,682190,2121,46341,7,2
11/2/2015 18:27,11/2/2015,817826,631734,46521,12.9,2
11/2/2015 20:40,11/2/2015,845655,544597,46521,7.9,2
11/2/2015 8:56,11/2/2015,685539,660064,46593,8.4,2
11/2/2015 16:53,11/2/2015,799042,327764,46593,3.1,0.93
11/2/2015 14:14,11/2/2015,757248,6203,46941,12,2
11/2/2015 10:15,11/2/2015,699488,940692,47493,15,2
11/2/2015 21:03,11/2/2015,850389,447980,47541,6.7,2
11/2/2015 13:06,11/2/2015,742342,230038,47817,6,1.8
11/2/2015 18:52,11/2/2015,823275,693609,47817,8.4,2
11/2/2015 0:53,11/2/2015,665885,271584,47997,7,2
11/2/2015 12:44,11/2/2015,736399,401318,48069,3.5,1.05
11/2/2015 13:10,11/2/2015,743479,731028,48069,7,2
11/2/2015 15:00,11/2/2015,773304,254064,48213,12.5,2
11/2/2015 16:19,11/2/2015,792472,128423,48213,3.6,1.08
11/2/2015 17:39,11/2/2015,807657,501332,48633,5,1.5
11/2/2015 20:32,11/2/2015,844136,15740,48633,11.5,2
11/2/2015 14:01,11/2/2015,754378,56341,48789,8.2,2
11/2/2015 14:09,11/2/2015,755766,56341,48789,2.9,0
11/2/2015 19:54,11/2/2015,835469,718586,4605,33.5,2
11/2/2015 20:05,11/2/2015,837877,960117,50505,15.3,2
11/2/2015 16:28,11/2/2015,794620,895020,50673,3.4,1.02
11/2/2015 9:28,11/2/2015,691001,122588,4821,8,2
11/2/2015 10:12,11/2/2015,699052,67292,4821,8,2
11/2/2015 11:46,11/2/2015,721466,435697,4821,8,2
11/2/2015 16:31,11/2/2015,795064,111560,51729,30,2
11/2/2015 16:31,11/2/2015,795121,950130,51729,30,2
11/2/2015 12:57,11/2/2015,739565,650198,51753,10,2
11/2/2015 18:51,11/2/2015,822991,855871,51753,8,2
11/2/2015 20:21,11/2/2015,841771,7208,51957,7,2
11/2/2015 9:17,11/2/2015,689254,539523,52137,8.8,2
11/2/2015 12:48,11/2/2015,737444,719498,52605,18,2
11/2/2015 20:13,11/2/2015,839850,221726,52605,15,2
11/2/2015 17:26,11/2/2015,805161,978281,52989,15.5,2
11/2/2015 21:11,11/2/2015,852006,887618,53205,179.6,2
11/2/2015 11:59,11/2/2015,724894,592215,53613,7,2
11/2/2015 12:53,11/2/2015,738559,518194,53673,7,2
11/2/2015 16:36,11/2/2015,795989,598415,53769,20.2,2
11/2/2015 14:13,11/2/2015,757068,698315,53781,10,2
11/2/2015 19:46,11/2/2015,833969,11508,53781,20,2
11/2/2015 16:55,11/2/2015,799356,595489,53889,11.3,2
11/2/2015 11:32,11/2/2015,717464,664490,53973,52.5,2
11/2/2015 11:40,11/2/2015,719657,534913,53973,16.5,2
11/2/2015 20:26,11/2/2015,842765,73669,5085,10.5,2
11/2/2015 15:49,11/2/2015,784586,141541,54117,15,2
11/2/2015 13:05,11/2/2015,741917,482783,54537,4.52,1.36
11/2/2015 16:06,11/2/2015,789247,1912,5145,9.61,2
11/2/2015 19:24,11/2/2015,829579,946364,54705,37.5,2
11/2/2015 10:43,11/2/2015,705296,203153,54981,10,2
11/2/2015 16:08,11/2/2015,789992,771059,54981,55,2
11/2/2015 14:04,11/2/2015,754815,193900,55425,16.2,2
11/2/2015 21:26,11/2/2015,854542,780759,55509,15,2
11/2/2015 19:23,11/2/2015,829462,885636,55713,16.3,2
11/2/2015 8:45,11/2/2015,683945,177301,55725,7.5,2
11/2/2015 10:43,11/2/2015,705307,247,55725,13.7,2
11/2/2015 11:18,11/2/2015,713454,997012,55725,4.8,1.44
11/2/2015 11:57,11/2/2015,724470,626457,55725,25,2
11/2/2015 13:16,11/2/2015,745029,1926,55725,90,2
11/2/2015 15:03,11/2/2015,774247,377607,55725,10,2
11/2/2015 16:28,11/2/2015,794616,116488,55725,11,2
11/2/2015 17:48,11/2/2015,809521,204404,55725,7.5,2
11/2/2015 17:53,11/2/2015,810476,5676,55725,7,2
11/2/2015 17:54,11/2/2015,810850,92966,55725,7,2
11/2/2015 18:21,11/2/2015,816610,243485,55725,5.5,1.65
11/2/2015 19:36,11/2/2015,832046,868434,55725,7.5,2
11/2/2015 20:04,11/2/2015,837516,9267,55725,7,2
11/2/2015 21:25,11/2/2015,854436,989717,55785,23.5,2
11/2/2015 13:47,11/2/2015,751747,296881,55917,182.7,2
11/2/2015 22:20,11/2/2015,862264,635457,56265,2,0.6
11/2/2015 22:30,11/2/2015,863357,1103,56265,10,2
11/2/2015 11:14,11/2/2015,712572,377214,56349,6.9,2
11/2/2015 11:19,11/2/2015,713630,510937,56349,13.3,2
11/2/2015 17:50,11/2/2015,809999,536375,5337,10.5,2
11/2/2015 21:53,11/2/2015,858734,299644,5337,6.7,2
11/2/2015 16:40,11/2/2015,796753,909805,56817,7,2
11/2/2015 15:09,11/2/2015,775734,5672,57213,86,2
11/2/2015 18:56,11/2/2015,824076,811270,5409,7.3,2
11/2/2015 20:57,11/2/2015,849123,536371,5409,3.5,1.05
11/2/2015 8:11,11/2/2015,679244,653788,57357,7.3,2
11/2/2015 8:17,11/2/2015,679935,627043,57357,8.5,2
11/2/2015 8:48,11/2/2015,684379,649220,57357,10,2
11/2/2015 10:32,11/2/2015,702829,693943,57357,7,2
11/2/2015 11:51,11/2/2015,722732,483385,57357,10.2,2
11/2/2015 11:52,11/2/2015,723170,481895,57357,7.8,2
11/2/2015 12:49,11/2/2015,737694,266363,57357,7,2
10/31/2015 17:33,10/31/2015,328418,868549,69081,8.5,2
11/2/2015 18:44,11/2/2015,821518,855871,57357,7.5,2
11/2/2015 18:48,11/2/2015,822362,607105,57357,7.3,2
11/2/2015 9:45,11/2/2015,694151,972028,5433,10,2
11/2/2015 9:46,11/2/2015,694319,972028,5433,8.4,0
11/2/2015 11:09,11/2/2015,711163,333577,57489,7,2
11/2/2015 11:22,11/2/2015,714560,483385,57489,8,2
11/2/2015 11:23,11/2/2015,714915,481895,57489,9,2
11/2/2015 21:32,11/2/2015,855694,693943,57489,8,2
11/2/2015 21:40,11/2/2015,856934,852794,57489,8,2
11/2/2015 21:46,11/2/2015,857774,674203,57489,7,2
11/2/2015 20:19,11/2/2015,841210,92191,57597,51.4,2
11/2/2015 21:49,11/2/2015,858227,705375,57621,25,2
11/2/2015 9:33,11/2/2015,691889,4509,57681,8,2
11/2/2015 11:05,11/2/2015,710128,301262,57741,4.5,1.35
11/2/2015 17:06,11/2/2015,801377,357091,57741,10.5,2
11/2/2015 20:16,11/2/2015,840575,321438,57741,8,2
11/2/2015 9:54,11/2/2015,695656,518949,57957,36,2
11/2/2015 11:26,11/2/2015,715747,951727,57957,16.8,2
11/2/2015 12:41,11/2/2015,735667,41533,57957,24,2
11/2/2015 18:11,11/2/2015,814326,9901,58365,3.9,1.17
11/2/2015 18:32,11/2/2015,818896,610,58365,6.9,2
11/2/2015 12:52,11/2/2015,738402,629603,58461,10,2
11/2/2015 21:58,11/2/2015,859450,718128,58461,10,2
11/2/2015 15:25,11/2/2015,779496,962500,58473,39,2
11/2/2015 12:49,11/2/2015,737606,261922,5577,16.3,2
11/2/2015 13:29,11/2/2015,748022,821857,5577,11.1,2
11/2/2015 22:04,11/2/2015,860299,477147,5577,2.3,0.69
11/2/2015 10:38,11/2/2015,704092,97082,58989,21,2
11/2/2015 12:29,11/2/2015,732910,348976,59073,75,2
11/2/2015 20:53,11/2/2015,848252,418824,59085,18.5,2
11/2/2015 21:39,11/2/2015,856816,456716,59085,8.1,2
11/2/2015 18:20,11/2/2015,816418,12891,59349,6.8,2
11/2/2015 12:21,11/2/2015,730847,764471,59505,19,2
11/2/2015 13:48,11/2/2015,751985,697896,59505,7,2
11/2/2015 18:19,11/2/2015,816098,652088,59505,22,2
11/2/2015 20:46,11/2/2015,847092,621585,5637,33.5,2
11/2/2015 16:53,11/2/2015,799037,287967,59637,7,2
11/2/2015 21:08,11/2/2015,851339,964768,59721,30,2
11/2/2015 10:50,11/2/2015,706631,1047,60297,69.5,2
11/2/2015 10:57,11/2/2015,708166,531789,60597,4.5,1.35
11/2/2015 11:35,11/2/2015,718421,624732,60597,13,2
11/2/2015 11:30,11/2/2015,716755,93396,60777,8,2
11/2/2015 19:20,11/2/2015,828893,297507,61029,9.6,2
11/2/2015 9:22,11/2/2015,690033,404895,61497,8,2
11/2/2015 13:31,11/2/2015,748555,220395,61533,92,2
11/2/2015 10:24,11/2/2015,701378,27971,61785,9,2
11/2/2015 12:16,11/2/2015,729655,6828,62193,3,0.9
11/2/2015 19:35,11/2/2015,831861,749139,62193,7.5,2
11/2/2015 20:15,11/2/2015,840343,9560,62193,5,1.5
11/2/2015 15:07,11/2/2015,775065,967377,62421,144,2
11/2/2015 18:15,11/2/2015,815388,959873,62421,16.5,2
11/2/2015 13:04,11/2/2015,741753,277481,62949,2.7,0.81
11/2/2015 19:39,11/2/2015,832618,834998,63657,14,2
11/2/2015 17:58,11/2/2015,811533,508727,63669,10,2
11/2/2015 15:15,11/2/2015,776952,41567,63813,14,2
11/2/2015 7:54,11/2/2015,677435,901234,63861,7.4,2
11/2/2015 14:07,11/2/2015,755503,3865,64029,7,2
11/2/2015 20:14,11/2/2015,840014,575381,64413,24,2
11/2/2015 9:40,11/2/2015,693115,490657,64437,7,2
11/2/2015 18:08,11/2/2015,813767,490657,64437,5.8,0
11/2/2015 20:39,11/2/2015,845571,381501,64653,7,2
11/2/2015 12:10,11/2/2015,728072,543017,64761,10,2
11/2/2015 17:15,11/2/2015,803147,548219,64761,16,2
11/2/2015 12:00,11/2/2015,725290,151279,65097,7.8,2
11/2/2015 15:20,11/2/2015,778193,570717,65253,22,2
11/2/2015 13:20,11/2/2015,746120,622680,65301,30.9,2
11/2/2015 17:00,11/2/2015,800240,3884,65301,6.9,2
11/2/2015 18:01,11/2/2015,812218,886072,65301,4.3,1.29
11/2/2015 21:52,11/2/2015,858694,425963,65301,6.8,2
11/2/2015 8:38,11/2/2015,682803,278890,65901,7.2,2
11/2/2015 10:52,11/2/2015,707209,820136,66573,10,2
11/2/2015 13:52,11/2/2015,752739,799161,66573,10,2
11/2/2015 14:49,11/2/2015,769324,847407,66573,15,2
11/2/2015 15:33,11/2/2015,781481,43120,66573,10,2
11/2/2015 16:08,11/2/2015,789918,338899,66573,10,2
11/2/2015 18:36,11/2/2015,819797,885139,66633,5.5,1.65
11/2/2015 18:58,11/2/2015,824493,714925,66633,10.5,2
11/2/2015 15:17,11/2/2015,777459,896203,66645,7,2
11/2/2015 17:12,11/2/2015,802531,473573,67365,16,2
11/2/2015 18:32,11/2/2015,818857,892118,67365,22,2
11/2/2015 19:27,11/2/2015,830186,518489,67365,7,2
11/2/2015 19:39,11/2/2015,832697,702463,67365,7,2
11/2/2015 21:15,11/2/2015,852701,434918,67413,10,2
11/2/2015 12:24,11/2/2015,731615,294275,67461,90,2
11/2/2015 15:08,11/2/2015,775370,870097,67821,7,2
11/2/2015 17:44,11/2/2015,808674,975360,67821,7,2
11/2/2015 18:04,11/2/2015,812978,330392,67821,7,2
11/2/2015 9:08,11/2/2015,687613,785447,68001,18.5,2
11/2/2015 18:30,11/2/2015,818525,697733,69009,14,2
11/2/2015 8:12,11/2/2015,679385,653788,69081,10,2
11/2/2015 8:16,11/2/2015,679835,627043,69081,7,2
11/2/2015 8:51,11/2/2015,684797,649220,69081,9,2
11/2/2015 10:34,11/2/2015,703402,693943,69081,8,2
11/2/2015 11:49,11/2/2015,722050,333577,69081,8.5,2
11/2/2015 11:50,11/2/2015,722585,483385,69081,9.5,2
11/2/2015 12:59,11/2/2015,740113,266363,69081,7.5,2
10/31/2015 17:32,10/31/2015,328191,868549,69345,7.5,2
11/2/2015 18:45,11/2/2015,821693,855871,69081,7,2
11/2/2015 18:49,11/2/2015,822467,607105,69081,7.7,2
11/2/2015 8:13,11/2/2015,679497,653788,69345,8,2
11/2/2015 8:15,11/2/2015,679669,627043,69345,7.4,2
11/2/2015 8:54,11/2/2015,685267,649220,69345,10,2
10/31/2015 17:26,10/31/2015,327119,868549,71121,10,2
11/2/2015 11:49,11/2/2015,722250,333577,69345,7.5,2
11/2/2015 11:53,11/2/2015,723365,481895,69345,8.6,2
11/2/2015 13:00,11/2/2015,740478,266363,69345,8,2
10/31/2015 17:59,10/31/2015,332766,868549,81729,10,2
11/2/2015 18:46,11/2/2015,821819,855871,69345,8.5,2
11/2/2015 18:49,11/2/2015,822539,607105,69345,8,2
11/2/2015 20:23,11/2/2015,842178,828461,69405,15.2,2
11/2/2015 21:44,11/2/2015,857465,898794,69405,9.1,2
11/2/2015 15:33,11/2/2015,781381,49815,69465,6.7,2
11/2/2015 19:29,11/2/2015,830570,703151,69465,8.7,2
11/2/2015 20:51,11/2/2015,848072,348113,69465,9.3,2
11/2/2015 21:55,11/2/2015,859129,80464,69465,4.6,1.38
11/2/2015 16:10,11/2/2015,790582,120241,69537,42,2
11/2/2015 11:12,11/2/2015,712081,72371,69753,7,2
11/2/2015 17:12,11/2/2015,802434,72371,69753,12,0
11/2/2015 17:57,11/2/2015,811298,8856,69897,7.4,2
11/2/2015 15:35,11/2/2015,781781,10121,69945,28.8,2
11/2/2015 16:40,11/2/2015,796682,133754,69981,8,2
11/2/2015 12:32,11/2/2015,733531,521359,70257,2.7,0.81
11/2/2015 16:31,11/2/2015,795109,236637,70317,38.5,2
11/2/2015 10:49,11/2/2015,706590,293374,70581,7.8,2
11/2/2015 21:09,11/2/2015,851499,317103,70581,9.8,2
11/2/2015 21:16,11/2/2015,852878,785390,70581,9,2
11/2/2015 18:20,11/2/2015,816471,979588,70605,22,2
11/2/2015 10:46,11/2/2015,705808,841967,70629,7,2
11/2/2015 11:40,11/2/2015,719600,632046,70629,4.5,1.35
11/2/2015 15:52,11/2/2015,785277,843679,70629,2.9,0.87
11/2/2015 19:31,11/2/2015,831012,149610,70629,11,2
11/2/2015 20:19,11/2/2015,841181,278402,70629,9,2
11/2/2015 20:53,11/2/2015,848339,244465,70629,5.5,1.65
11/2/2015 22:07,11/2/2015,860681,841967,70629,7,0
11/2/2015 18:51,11/2/2015,822863,855871,71121,7.7,2
11/2/2015 19:30,11/2/2015,830746,722530,71433,15.1,2
11/2/2015 18:04,11/2/2015,812986,498574,72009,10,2
11/2/2015 19:07,11/2/2015,826248,691745,72009,6,1.8
11/2/2015 23:37,11/2/2015,869967,901734,72009,13.5,2
11/2/2015 19:12,11/2/2015,827351,697733,6909,7,2
11/2/2015 15:47,11/2/2015,784353,482625,72249,10,2
11/2/2015 18:04,11/2/2015,812891,498574,72249,10,2
11/2/2015 23:35,11/2/2015,869842,901734,72249,13.5,2
11/2/2015 10:26,11/2/2015,701655,692932,72513,27,2
11/2/2015 10:27,11/2/2015,701982,692932,72513,16,0
11/2/2015 11:21,11/2/2015,714421,357817,72513,14,2
11/2/2015 17:43,11/2/2015,808615,723309,72513,12,2
11/2/2015 18:05,11/2/2015,813099,498574,72513,40,2
11/2/2015 18:05,11/2/2015,813262,498574,72513,6,0
11/2/2015 19:06,11/2/2015,826159,691745,72513,6,1.8
11/2/2015 22:05,11/2/2015,860347,476748,72513,47.6,2
11/2/2015 23:38,11/2/2015,870046,901734,72513,13.5,2
11/2/2015 19:19,11/2/2015,828737,411365,72597,11.3,2
11/2/2015 9:07,11/2/2015,687403,371124,72609,10,2
11/2/2015 8:52,11/2/2015,685000,442212,72621,6.3,1.89
11/2/2015 12:05,11/2/2015,726510,417528,72621,3,0.9
11/2/2015 13:05,11/2/2015,742069,392391,72621,3.5,1.05
11/2/2015 18:54,11/2/2015,823666,678951,72621,7,2
11/2/2015 20:23,11/2/2015,842149,807239,72621,3.8,1.14
11/2/2015 17:01,11/2/2015,800514,81349,72657,20,2
11/2/2015 21:48,11/2/2015,858147,283702,72957,12,2
11/2/2015 13:03,11/2/2015,741545,8143,73293,14.8,2
11/2/2015 18:30,11/2/2015,818485,208353,73293,3.6,1.08
11/2/2015 11:27,11/2/2015,715859,672395,73509,7,2
11/2/2015 13:48,11/2/2015,751922,308523,73953,15.8,2
11/2/2015 15:46,11/2/2015,784125,729631,7101,17.2,2
11/2/2015 8:53,11/2/2015,685084,8265,74241,115,2
11/2/2015 8:34,11/2/2015,682245,610416,74493,10,2
11/2/2015 8:35,11/2/2015,682317,610416,74493,10,0
11/2/2015 8:36,11/2/2015,682471,610416,74493,12.1,0
11/2/2015 10:22,11/2/2015,700925,742835,74493,20,2
11/2/2015 13:56,11/2/2015,753426,136916,74517,61.5,2
11/2/2015 12:31,11/2/2015,733221,37129,7221,33.56,2
11/2/2015 13:06,11/2/2015,742494,347407,7221,52.69,2
11/2/2015 13:55,11/2/2015,753249,171969,7221,53,2
11/2/2015 17:59,11/2/2015,811823,856842,75537,13,2
11/2/2015 14:04,11/2/2015,754789,6644,75609,12,2
11/2/2015 21:17,11/2/2015,852980,2285,7281,12.6,2
11/2/2015 11:29,11/2/2015,716607,634943,76173,15.9,2
11/2/2015 12:38,11/2/2015,735120,8646,76173,13,2
11/2/2015 13:52,11/2/2015,752655,54781,76173,19.9,2
11/2/2015 18:29,11/2/2015,818281,415453,76173,13,2
11/2/2015 19:02,11/2/2015,825142,281067,76173,13.4,2
11/2/2015 15:05,11/2/2015,774780,380348,76269,8.64,2
11/2/2015 23:06,11/2/2015,867318,280650,76377,8.5,2
11/2/2015 13:33,11/2/2015,748840,3621,77301,21.7,2
11/2/2015 16:10,11/2/2015,790430,300155,77733,24,2
11/2/2015 13:58,11/2/2015,753816,8632,77997,24.3,2
11/2/2015 14:30,11/2/2015,762547,108324,77997,10.8,2
11/2/2015 20:09,11/2/2015,838878,486869,77997,14.4,2
11/2/2015 11:43,11/2/2015,720601,560871,7629,14.3,2
11/2/2015 9:22,11/2/2015,690165,138018,79533,43.4,2
11/2/2015 18:17,11/2/2015,815704,166305,79557,7,2
11/2/2015 18:19,11/2/2015,816188,469991,79557,7,2
11/2/2015 21:53,11/2/2015,858759,430420,79557,7,2
11/2/2015 14:20,11/2/2015,758576,763778,79605,16.8,2
11/2/2015 17:20,11/2/2015,803932,271655,79605,19.5,2
11/2/2015 8:40,11/2/2015,683163,648669,79641,12.63,2
11/2/2015 8:57,11/2/2015,685656,235096,79641,13.05,2
11/2/2015 9:14,11/2/2015,688692,187386,79641,12.75,2
11/2/2015 9:36,11/2/2015,692481,234554,79641,11.31,2
11/2/2015 9:48,11/2/2015,694601,232197,79641,8.1,2
11/2/2015 10:14,11/2/2015,699307,233270,79641,8.26,2
11/2/2015 10:31,11/2/2015,702825,234075,79641,8.11,2
11/2/2015 11:02,11/2/2015,709427,358180,79641,8.02,2
11/2/2015 11:21,11/2/2015,714300,358639,79641,8.49,2
11/2/2015 11:55,11/2/2015,723948,232245,79641,8.55,2
11/2/2015 12:36,11/2/2015,734526,265578,79641,13.2,2
11/2/2015 13:17,11/2/2015,745387,234160,79641,8.34,2
11/2/2015 13:53,11/2/2015,752834,358793,79641,9.53,2
11/2/2015 14:16,11/2/2015,757660,235143,79641,7.85,2
11/2/2015 14:32,11/2/2015,763318,320299,79641,9.01,2
11/2/2015 14:50,11/2/2015,769575,233540,79641,7.18,2
11/2/2015 15:11,11/2/2015,776128,232551,79641,9.93,2
11/2/2015 15:33,11/2/2015,781442,232222,79641,8.82,2
11/2/2015 15:52,11/2/2015,785333,263635,79641,9.04,2
11/2/2015 16:12,11/2/2015,791260,543454,79641,12.17,2
11/2/2015 16:29,11/2/2015,794853,495242,79641,9,2
11/2/2015 16:39,11/2/2015,796453,809299,79641,8.75,2
11/2/2015 17:03,11/2/2015,800863,8247,79641,8.2,2
11/2/2015 13:05,11/2/2015,742136,712944,80025,9,2
11/2/2015 13:52,11/2/2015,752643,6672,80037,10.3,2
11/2/2015 11:45,11/2/2015,721188,541610,80049,18.9,2
11/2/2015 14:56,11/2/2015,771985,71944,80049,6.2,1.86
11/2/2015 18:03,11/2/2015,812696,398145,80049,11.5,2
11/2/2015 21:49,11/2/2015,858196,289498,80073,38.9,2
11/2/2015 10:37,11/2/2015,703904,850917,80265,20,2
11/2/2015 16:15,11/2/2015,791951,754329,80409,23,2
11/2/2015 16:17,11/2/2015,792213,754329,80409,45,0
11/2/2015 17:26,11/2/2015,805119,827770,80409,14,2
11/2/2015 17:27,11/2/2015,805255,827770,80409,15,0
11/2/2015 18:52,11/2/2015,823279,827770,80409,27.5,0
11/2/2015 21:35,11/2/2015,856074,832634,80409,10,2
11/2/2015 11:29,11/2/2015,716592,8050,80433,3,0.9
